Output,Features Combination,Accuracy,f1score,presicion,recall
Explosive,Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987880657529417,0.0,0.0,0.0
Explosive,Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9990304526023533,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Exact_Mass,0.9991185932748667,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Molecular_Weight,0.9991185932748667,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Exact_Mass,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Molecular_Weight,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.997818518355295,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Exact_Mass_Molecular_Weight,0.9991185932748667,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass,0.9984795733991451,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight,0.9984795733991451,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Exact_Mass_Molecular_Weight,0.9991185932748667,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.9987660305848134,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987660305848134,0.0,0.0,0.0
Explosive,Complexity_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9984795733991451,0.0,0.0,0.0
Explosive,Complexity_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,Complexity_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,Complexity_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987660305848134,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass,0.9988321360891984,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight,0.9988321360891984,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.9988541712573267,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Exact_Mass_Molecular_Weight,0.9991185932748667,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.999008417434225,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.999008417434225,0.0,0.0,0.0
Explosive,XLogP3_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9988321360891984,0.0,0.0,0.0
Explosive,XLogP3_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.998876206425455,0.0,0.0,0.0
Explosive,XLogP3_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998876206425455,0.0,0.0,0.0
Explosive,XLogP3_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.999008417434225,0.0,0.0,0.0
Explosive,Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9987880657529417,0.0,0.0,0.0
Explosive,Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.9987880657529417,0.0,0.0,0.0
Explosive,Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987880657529417,0.0,0.0,0.0
Explosive,Monoisotopic_Mass_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9990304526023533,0.0,0.0,0.0
Explosive,Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987880657529417,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.9979286941959367,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Exact_Mass_Molecular_Weight,0.9991185932748667,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.9979286941959367,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.997950729364065,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9984795733991451,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987660305848134,0.0,0.0,0.0
Explosive,Complexity_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9988321360891984,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.998876206425455,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998876206425455,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.999008417434225,0.0,0.0,0.0
Explosive,XLogP3_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998876206425455,0.0,0.0,0.0
Explosive,Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9987880657529417,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.9981049755409633,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.9979727645321934,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9979727645321934,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998743995416685,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9979727645321934,0.0,0.0,0.0
Explosive,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9983693975585034,0.0,0.0,0.0
Explosive,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.998876206425455,0.0,0.0,0.0
Explosive,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.9979947997003217,0.0,0.0,0.0
nan,Complexity,0.7950509012383764,0.031851774747579886,0.5483870967741935,0.016402229845626073
nan,XLogP3,0.796747609184258,0.03736171989146316,0.7047244094488189,0.019189536878216125
nan,Monoisotopic_Mass,0.7951170067427614,0.03787251655629139,0.5446428571428571,0.019618353344768438
nan,Topological_Polar_Surface_Area,0.7958000969547397,0.04591784206733244,0.5792207792207792,0.023906518010291596
nan,Exact_Mass,0.7951390419108898,0.03787643588947532,0.5462686567164179,0.019618353344768438
nan,Molecular_Weight,0.7951390419108898,0.03767725908291067,0.5465465465465466,0.01951114922813036
nan,Hydrogen_Bond_Acceptor_Count,0.7958000969547397,0.06023729844843322,0.5572232645403377,0.031839622641509434
nan,Complexity_XLogP3,0.7979595434313164,0.08061766770279756,0.6232558139534884,0.04309605488850772
nan,Complexity_Monoisotopic_Mass,0.7951390419108898,0.04105208870551831,0.5422343324250681,0.021333619210977702
nan,Complexity_Topological_Polar_Surface_Area,0.7961306244766647,0.04716786817713697,0.599476439790576,0.02454974271012007
nan,Complexity_Exact_Mass,0.7951390419108898,0.04105208870551831,0.5422343324250681,0.021333619210977702
nan,Complexity_Molecular_Weight,0.7951610770790181,0.04105632349907159,0.5437158469945356,0.021333619210977702
nan,Complexity_Hydrogen_Bond_Acceptor_Count,0.7967035388480014,0.06258890469416785,0.5992217898832685,0.0330188679245283
nan,XLogP3_Monoisotopic_Mass,0.797673086245648,0.0805127178049269,0.6109422492401215,0.04309605488850772
nan,XLogP3_Topological_Polar_Surface_Area,0.7992375831827597,0.11138203452648006,0.6172972972972973,0.06121355060034305
nan,XLogP3_Exact_Mass,0.797673086245648,0.0805127178049269,0.6109422492401215,0.04309605488850772
nan,XLogP3_Molecular_Weight,0.797673086245648,0.08032852564102565,0.6112804878048781,0.04298885077186964
nan,XLogP3_Hydrogen_Bond_Acceptor_Count,0.798003613767573,0.10974070117509954,0.5830753353973168,0.06057032590051458
nan,Monoisotopic_Mass_Topological_Polar_Surface_Area,0.7955356749371998,0.051517939282428704,0.5538461538461539,0.027015437392795882
nan,Monoisotopic_Mass_Exact_Mass,0.7951610770790181,0.03887510339123242,0.5465116279069767,0.020154373927958835
nan,Monoisotopic_Mass_Molecular_Weight,0.7951610770790181,0.03887510339123242,0.5465116279069767,0.020154373927958835
nan,Monoisotopic_Mass_Hydrogen_Bond_Acceptor_Count,0.7958221321228681,0.06138573743922204,0.5569852941176471,0.032482847341337905
nan,Topological_Polar_Surface_Area_Exact_Mass,0.7955356749371998,0.051517939282428704,0.5538461538461539,0.027015437392795882
nan,Topological_Polar_Surface_Area_Molecular_Weight,0.7955356749371998,0.051517939282428704,0.5538461538461539,0.027015437392795882
nan,Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.7962187651491781,0.0630192502532928,0.5738007380073801,0.03334048027444254
nan,Exact_Mass_Molecular_Weight,0.7951390419108898,0.03887108446190427,0.5449275362318841,0.020154373927958835
nan,Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7958221321228681,0.06138573743922204,0.5569852941176471,0.032482847341337905
nan,Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958221321228681,0.06138573743922204,0.5569852941176471,0.032482847341337905
nan,Complexity_XLogP3_Monoisotopic_Mass,0.7977171565819047,0.08089707649179015,0.6121212121212121,0.043310463121783875
nan,Complexity_XLogP3_Topological_Polar_Surface_Area,0.7994358996959147,0.11407436246836675,0.6194503171247357,0.06282161234991424
nan,Complexity_XLogP3_Exact_Mass,0.7977171565819047,0.08089707649179015,0.6121212121212121,0.043310463121783875
nan,Complexity_XLogP3_Molecular_Weight,0.7977171565819047,0.08089707649179015,0.6121212121212121,0.043310463121783875
nan,Complexity_XLogP3_Hydrogen_Bond_Acceptor_Count,0.7979815785994447,0.11248789932236206,0.5798403193612774,0.062285591766723845
nan,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area,0.7954916046009431,0.050731308172240974,0.5523385300668151,0.026586620926243566
nan,Complexity_Monoisotopic_Mass_Exact_Mass,0.7950949715746332,0.0408457968024755,0.5395095367847411,0.02122641509433962
nan,Complexity_Monoisotopic_Mass_Molecular_Weight,0.7951170067427614,0.041047854785478545,0.5407608695652174,0.021333619210977702
nan,Complexity_Monoisotopic_Mass_Hydrogen_Bond_Acceptor_Count,0.7958441672909964,0.06196213425129088,0.5573770491803278,0.03280445969125215
nan,Complexity_Topological_Polar_Surface_Area_Exact_Mass,0.7954916046009431,0.050731308172240974,0.5523385300668151,0.026586620926243566
nan,Complexity_Topological_Polar_Surface_Area_Molecular_Weight,0.7954916046009431,0.050731308172240974,0.5523385300668151,0.026586620926243566
nan,Complexity_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.796747609184258,0.06222041480276535,0.6023622047244095,0.03280445969125215
nan,Complexity_Exact_Mass_Molecular_Weight,0.7951170067427614,0.041047854785478545,0.5407608695652174,0.021333619210977702
nan,Complexity_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7958441672909964,0.06196213425129088,0.5573770491803278,0.03280445969125215
nan,Complexity_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958441672909964,0.06196213425129088,0.5573770491803278,0.03280445969125215
